origin_id,canonical_name,aliases,geo_type,parent_path,hierarchy_path,source_section,source_line,mapping_status,coordinate_status,coordinate_eligible,in_total_master,in_human_summary,in_existing_origin_master,conflict_flags,source_reference,notes
OMR-8D9A4BFB9E,梁子组,,village_group,云南省/楚雄彝族自治州/双柏县/鄂嘉镇/老厂村,云南省/楚雄彝族自治州/双柏县/鄂嘉镇/老厂村/梁子组,楚雄州｜targeted nodes,2687,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,same_name_multiple_paths|raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2687,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：栽培型地方茶。
OMR-4368B0E2C0,周边其他材料节点,,待人工判定,云南省/楚雄彝族自治州/双柏县/鄂嘉镇/老厂村,云南省/楚雄彝族自治州/双柏县/鄂嘉镇/老厂村/周边其他材料节点,楚雄州｜targeted nodes,2688,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2688,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-D103336B84,红河哈尼族彝族自治州,,prefecture_city,云南省,云南省/红河哈尼族彝族自治州,红河州｜quick first-pass nodes,2703,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2703,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-7750BF03D1,金平县,,county,云南省/红河哈尼族彝族自治州,云南省/红河哈尼族彝族自治州/金平县,红河州｜quick first-pass nodes,2705,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2705,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-B1FC3F2A88,马鞍底乡,,township,云南省/红河哈尼族彝族自治州/金平县,云南省/红河哈尼族彝族自治州/金平县/马鞍底乡,红河州｜quick first-pass nodes,2706,需人工确认,HIERARCHY_ONLY,unassessed,no,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2706,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-17A288D1B1,地西北村,,natural_village,云南省/红河哈尼族彝族自治州/金平县/马鞍底乡,云南省/红河哈尼族彝族自治州/金平县/马鞍底乡/地西北村,红河州｜quick first-pass nodes,2707,需人工确认,HOLD,false,yes,yes,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2707,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：P0 / HOLD_PROCESSING。
OMR-F1301C4522,天生桥,,待人工判定,云南省/红河哈尼族彝族自治州/金平县/马鞍底乡/地西北村,云南省/红河哈尼族彝族自治州/金平县/马鞍底乡/地西北村/天生桥,红河州｜quick first-pass nodes,2708,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2708,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-2B0D1B9E72,石头寨,,natural_village,云南省/红河哈尼族彝族自治州/金平县/马鞍底乡/地西北村,云南省/红河哈尼族彝族自治州/金平县/马鞍底乡/地西北村/石头寨,红河州｜quick first-pass nodes,2709,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,same_name_multiple_paths,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2709,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-26F119DC60,鸡窝寨,,natural_village,云南省/红河哈尼族彝族自治州/金平县/马鞍底乡/地西北村,云南省/红河哈尼族彝族自治州/金平县/马鞍底乡/地西北村/鸡窝寨,红河州｜quick first-pass nodes,2710,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2710,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-175BF08423,八底寨,,natural_village,云南省/红河哈尼族彝族自治州/金平县/马鞍底乡/地西北村,云南省/红河哈尼族彝族自治州/金平县/马鞍底乡/地西北村/八底寨,红河州｜quick first-pass nodes,2711,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2711,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-8BA6EFF248,元阳县,,county,云南省/红河哈尼族彝族自治州,云南省/红河哈尼族彝族自治州/元阳县,红河州｜quick first-pass nodes,2713,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2713,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-3575E00470,小新街乡,,township,云南省/红河哈尼族彝族自治州/元阳县,云南省/红河哈尼族彝族自治州/元阳县/小新街乡,红河州｜quick first-pass nodes,2714,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2714,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-B68745F6F1,新鲁沙村,,natural_village,云南省/红河哈尼族彝族自治州/元阳县/小新街乡,云南省/红河哈尼族彝族自治州/元阳县/小新街乡/新鲁沙村,红河州｜quick first-pass nodes,2715,需人工确认,HOLD,false,no,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2715,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：P1 / HIGH PRIORITY HOLD。
OMR-D249C54AFB,红河县,,county,云南省/红河哈尼族彝族自治州,云南省/红河哈尼族彝族自治州/红河县,红河州｜quick first-pass nodes,2717,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2717,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-EB262073FD,三村乡,,township,云南省/红河哈尼族彝族自治州/红河县,云南省/红河哈尼族彝族自治州/红河县/三村乡,红河州｜quick first-pass nodes,2718,需人工确认,HOLD,false,yes,yes,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2718,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：P1- / HOLD。
OMR-127E6E4DE2,绿春县,,county,云南省/红河哈尼族彝族自治州,云南省/红河哈尼族彝族自治州/绿春县,红河州｜quick first-pass nodes,2720,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2720,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：MODERN TEA INDUSTRY / QUICK CLOSE。
OMR-699E97CBC3,玛玉等,,待人工判定,云南省/红河哈尼族彝族自治州/绿春县,云南省/红河哈尼族彝族自治州/绿春县/玛玉等,红河州｜quick first-pass nodes,2721,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2721,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：NOT ancient sheng coordinate。
OMR-9A9F712845,玉溪市,,prefecture_city,云南省,云南省/玉溪市,玉溪市｜GI edge 重要漏网节点,2732,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2732,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-63CD38CE19,元江县,,county,云南省/玉溪市,云南省/玉溪市/元江县,玉溪市｜GI edge 重要漏网节点,2734,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2734,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-4631E33C4B,那诺乡,,township,云南省/玉溪市/元江县,云南省/玉溪市/元江县/那诺乡,玉溪市｜GI edge 重要漏网节点,2735,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2735,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：GI eligible。
OMR-7BEC22004C,猪街村,,natural_village,云南省/玉溪市/元江县/那诺乡,云南省/玉溪市/元江县/那诺乡/猪街村,玉溪市｜GI edge 重要漏网节点,2736,需人工确认,HOLD,false,yes,yes,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2736,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：VERY HIGH PRIORITY HOLD。
OMR-FF5F0625EF,二掌,,待人工判定,云南省/玉溪市/元江县/那诺乡/猪街村,云南省/玉溪市/元江县/那诺乡/猪街村/二掌,玉溪市｜GI edge 重要漏网节点,2737,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2737,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-28E8109151,水井,,待人工判定,云南省/玉溪市/元江县/那诺乡/猪街村,云南省/玉溪市/元江县/那诺乡/猪街村/水井,玉溪市｜GI edge 重要漏网节点,2738,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2738,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-53A9180B50,营盘,,待人工判定,云南省/玉溪市/元江县/那诺乡/猪街村,云南省/玉溪市/元江县/那诺乡/猪街村/营盘,玉溪市｜GI edge 重要漏网节点,2739,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,same_name_multiple_paths,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2739,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-2F8F3A9B4E,其他自然村,,natural_village,云南省/玉溪市/元江县/那诺乡/猪街村,云南省/玉溪市/元江县/那诺乡/猪街村/其他自然村,玉溪市｜GI edge 重要漏网节点,2740,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,same_name_multiple_paths,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2740,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-2265545130,新平县,,county,云南省/玉溪市,云南省/玉溪市/新平县,玉溪市｜GI edge 重要漏网节点,2742,需人工确认,HIERARCHY_ONLY,unassessed,no,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2742,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-19D134A058,者竜乡,,township,云南省/玉溪市/新平县,云南省/玉溪市/新平县/者竜乡,玉溪市｜GI edge 重要漏网节点,2743,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2743,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：GI eligible。
OMR-A8CC8F2B20,峨毛村,,natural_village,云南省/玉溪市/新平县/者竜乡,云南省/玉溪市/新平县/者竜乡/峨毛村,玉溪市｜GI edge 重要漏网节点,2744,需人工确认,HOLD,false,yes,yes,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2744,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：VERY HIGH / MATERIAL HOLD。
OMR-E97F76800A,峨毛大叶,,待人工判定,云南省/玉溪市/新平县/者竜乡/峨毛村,云南省/玉溪市/新平县/者竜乡/峨毛村/峨毛大叶,玉溪市｜GI edge 重要漏网节点,2745,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2745,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：local_tea_type。
OMR-CD0EC84B0B,峨毛中叶,,待人工判定,云南省/玉溪市/新平县/者竜乡/峨毛村,云南省/玉溪市/新平县/者竜乡/峨毛村/峨毛中叶,玉溪市｜GI edge 重要漏网节点,2746,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2746,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：local_tea_type。
OMR-B76FC33385,勐库大叶种方向,,待人工判定,云南省/玉溪市/新平县/者竜乡/峨毛村,云南省/玉溪市/新平县/者竜乡/峨毛村/勐库大叶种方向,玉溪市｜GI edge 重要漏网节点,2747,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2747,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-D5DB9FF354,凤庆大叶种方向,,待人工判定,云南省/玉溪市/新平县/者竜乡/峨毛村,云南省/玉溪市/新平县/者竜乡/峨毛村/凤庆大叶种方向,玉溪市｜GI edge 重要漏网节点,2748,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2748,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-6540B1F64E,平掌乡,,township,云南省/玉溪市/新平县,云南省/玉溪市/新平县/平掌乡,玉溪市｜GI edge 重要漏网节点,2750,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2750,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：GI eligible / resource。
OMR-33E3D11985,水塘镇,,township,云南省/玉溪市/新平县,云南省/玉溪市/新平县/水塘镇,玉溪市｜GI edge 重要漏网节点,2752,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2752,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：GI OUT under current basis。
OMR-C2F01E7EED,金厂村,,natural_village,云南省/玉溪市/新平县/水塘镇,云南省/玉溪市/新平县/水塘镇/金厂村,玉溪市｜GI edge 重要漏网节点,2753,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2753,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
